River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
773,River_772,Indonesia,Asia,8202110,14102798,12147.641730288235,8743.94197484985,2542.4208777158797,1909.1564513472722,1044.4158950644028,638.197699024593,304.61781465082265,62.338514675181116,2286.508743561978,233591.14794479843,39.5346099889597,56.017579962173684,900.4932982867201,1586.1367528199862,0.35530360100122993,0.5905875649971237,0.43594995346340826,0.4937677979002251,-242.27929997564155
774,River_773,Brazil,South America,15900771,17528456,19396.242445994627,25132.463382968366,3472.0846458142496,6605.9070370059635,1357.8442889232394,2965.253331389384,140.72866242892565,510.5009025032655,1628.303430509696,459177.6948416373,42.880149027337055,59.3580020720525,15143.332233615769,36421.46681413275,0.3983776756594306,0.6260158116086258,0.8209993990859006,0.8833104994379729,369.77224007433983
775,River_774,Nigeria,Africa,15445464,23173783,22967.32893699873,33042.64950687233,3512.615835695597,9752.581102157399,1354.8866710462462,5002.474938349598,195.46583098952712,842.359042987339,1986.9851858498828,140776.23845097612,70.22714750789979,84.88940814340937,10239.297063126789,17923.29278425422,0.9259915339198553,1.0,0.685353830622297,0.9121773820576808,646.8932119978118
776,River_775,China,Asia,2568319,2849250,3450.2582897082325,4393.034250597747,797.3948499759019,862.2969464834136,319.5143507243034,333.39603330246536,118.01240941011473,29.1386179528588,2073.635490479543,146360.10154387003,68.51517016574587,87.31923812976895,10973.599863860845,18376.01558728621,0.8022213189713018,1.0,0.6791143339242379,0.8848216431645328,-88.87379145725592
777,River_776,USA,North America,19218368,27853009,24875.609771713123,34894.751688195414,3642.5299674480484,8281.966326876205,2338.839881255316,2244.9293640183746,607.219365751806,312.17511180236426,354.24039933232245,25902.05653453822,53.35228307874771,58.66351618485339,3034.429858976905,5012.373093244628,0.04352018535576274,0.30369827593651666,0.2912555169238237,0.42872378959886215,-295.0442539494417
778,River_777,Indonesia,Asia,9107333,14394084,6519.633666995383,18847.48037596735,1871.1924912830682,4957.6318941837135,1019.0022084650394,1128.2235638778025,366.17138303257974,136.92340813780635,1556.875355544984,489576.97270265635,55.73015603436847,71.60079834633413,11410.330646481922,14587.829280317073,0.7975993494897885,0.9115988859953827,0.6904604802214979,0.7461908735089071,-229.2479748947734
779,River_778,India,Asia,12685267,20132486,13705.533540586563,26040.597132027113,3643.8284180607625,4085.737550025695,1567.9537307005469,2384.974294142649,603.3499950623968,125.9390982455452,543.5283183097973,496891.251129837,49.56950455396915,63.16249461347194,4577.294545300087,10814.48220908957,0.23126429964911288,0.4071233516569275,0.3596856823242297,0.6395911079844818,-477.4108968168516
780,River_779,Bangladesh,Asia,12862023,21508305,11175.613997320776,19224.16664538272,2968.5228968620645,5338.647375855259,1957.1579319398404,2412.820267850348,630.6849397968645,625.1894162563783,184.11210797934544,388248.4304758208,56.82238891097461,62.86500585870251,12960.15908578352,16941.461654094208,0.7359472017232224,1.0,0.8675014761886082,0.9632853190815507,-5.495523540486147
781,River_780,Vietnam,Asia,19302609,22439220,17129.93855013571,15583.278002961959,2366.502391796998,2359.8519539103404,881.5818539381141,783.8931243810816,230.50326678382675,219.34842753064393,1373.8008247430353,353096.16714080644,41.46062547834645,57.735087381855465,15701.484278261196,28227.064145789445,0.19376879489122578,0.41518515809014533,0.6346622611630286,0.7911763422541718,-11.154839253182814
782,River_781,Philippines,Asia,2098318,3319300,1813.7195501394922,5107.076028217439,421.79973814444253,1628.4765300197532,255.75444196338415,572.6630969413166,62.304508469909365,55.28090883726459,765.4345460797985,389284.7049819743,73.6387035129865,89.50560986175768,11896.75556808764,15614.040196740338,0.056947948698448214,0.30667817454358975,0.5246752031373642,0.7269553586906884,-7.023599632644775
783,River_782,DR Congo,Africa,16722312,29979861,14447.055557214027,43413.67673559935,2990.444299322975,7644.622772875625,1851.163433762188,3699.4686432695953,478.0274615965213,660.8666888351687,264.32503408977374,328268.62533836317,74.67470934525798,81.07338313357836,6956.03054089817,16506.66301580473,0.2843439098197933,0.6459213786917638,0.574372715460201,0.7734546167111664,182.83922723864742
784,River_783,Bangladesh,Asia,7514829,11934451,8244.50398355132,12995.85472899061,1922.236845561519,2914.614178625463,1302.8804275710609,1405.3673445699599,425.0781951200094,155.44139120944115,463.0259085691676,197776.05575406717,66.00034912016923,85.08228776646209,10969.580736363192,24203.32495290795,0.47040761946680953,0.6884989192889951,0.7174856055080934,0.9670361390034252,-269.63680391056823
785,River_784,India,Asia,16366116,21498835,16280.633214403799,16909.30304205617,4652.46542843407,4536.204321615312,1621.2972516441034,1241.1596913146086,626.3178347045193,291.1042580560694,1849.2924570372159,37176.79840852221,73.71793026253683,85.37396070091589,16663.07440467819,40784.474008117446,0.10001238035655691,0.39292296415118844,0.23472891566335224,0.4096152714942811,-335.21357664844993
786,River_785,India,Asia,9804081,17251092,8806.578594144483,13911.051878103654,1850.9889518561838,2394.768439740078,769.1607807640942,678.0911894452635,168.42245548671562,52.75830437958332,128.01227414283971,328740.2083103859,56.61493869738829,72.24032273796821,16679.467786647925,22493.648131966966,0.2910788813756463,0.4428895253357873,0.7900806814339942,1.0,-115.6641511071323
787,River_786,Brazil,South America,6106009,8175436,8955.164342300222,9762.773404146184,2330.4124417471344,1981.044474065061,894.9277079686084,1017.3986148200156,273.6346500925833,224.07643121676352,1403.954725481525,282225.5930454979,64.14185031837522,73.19188753519315,9142.827413495415,21331.38482435228,0.30886520101215775,0.6273890295638773,0.6918476248046788,0.9918288315129729,-49.55821887581976
788,River_787,Vietnam,Asia,736984,1031530,989.466154228542,1449.8186243578868,243.62158365267902,351.79258478771516,104.65389968004732,156.01726492058188,37.975445353020575,42.27199870307098,315.82094542257414,214746.7916227622,47.88331737192497,67.54754788478127,17110.95137344332,29592.02738374637,0.026057885985593,0.3522119500252714,0.2672531829468493,0.52586567228379,4.296553350050402
789,River_788,USA,North America,10917558,18882462,7271.79720349596,23852.247170698658,1024.611308488539,5561.146908000998,528.9522618625838,2396.4237025942184,148.50514662523605,503.3277092842088,715.8333093008039,201282.37537286239,22.239119814503866,38.770474462474496,21008.937793828107,30652.20395399864,0.20144396462968184,0.3182585255058501,0.8792686759547412,1.0,354.82256265897274
790,River_789,Nigeria,Africa,5804576,7914303,4649.971421636048,5616.187158186496,920.5958942706536,1267.787601795161,532.0628475515485,668.1720123272329,140.07880061725487,38.78678765031986,1566.3597727750678,28639.97428044866,56.9813794159415,72.25682865497933,5345.306876629202,12107.921835987818,0.9110851315740486,1.0,0.4135764331484575,0.6102371862598661,-101.292012966935
791,River_790,USA,North America,3332577,5682374,1677.5290940988798,4553.020128943864,365.8512090246473,830.8811239884425,254.01838550326005,320.4527770009683,70.92427591406427,28.87066941260517,758.9763471362232,307697.76655702834,52.97320239718386,69.73866157880136,7096.212875070746,14544.43190470326,0.29097550574886544,0.6256765536473136,0.6235216773796459,0.7039814552182682,-42.0536065014591
792,River_791,Vietnam,Asia,7651029,11746764,7620.676525895573,10556.628668444455,943.8130318941959,2447.187059081472,293.91036004964803,696.0347081990019,67.52443942043102,107.6426699748852,158.52380594263138,294941.01660912036,52.98105535119417,59.15261991150786,23607.494785280764,31379.025708914796,0.8548341512373361,0.9549580440033385,0.817596766531768,0.8725266995828462,40.11823055445417
793,River_792,DR Congo,Africa,10046319,17599520,11912.191197403696,23003.169053129262,1745.3272549583387,7502.501244171614,899.0059011541955,4072.610292998751,162.97560374853276,972.8058018325341,1457.6889139671164,25161.23359948023,44.32053942639722,52.07919640324919,9299.752903029525,15794.30159936628,0.47492835302838476,0.81504453011977,0.5996843567487394,0.6594322079249882,809.8301980840014
794,River_793,Vietnam,Asia,3060191,4093789,2840.314569040018,4108.828179171011,688.8678693028753,1370.5371331323438,390.3830917098987,532.6360103409078,130.29485970136938,111.98290272288143,198.49537493864304,48736.12962300199,22.275016644418,34.127261537512794,20733.409141304637,33318.7568486089,0.3841601830924817,0.8479510264396379,0.7858324117216584,1.0,-18.31195697848794
795,River_794,India,Asia,5162819,7320672,7166.995524899168,9476.46160148543,1216.5504961570227,3097.070071428682,689.353694743005,1485.1533180563902,254.31427385901176,240.74937068669615,1659.4150596014035,372599.8217972524,47.23640348784689,53.488185223913796,19400.274342811837,24486.274681056253,0.7179144017227382,1.0,0.442878298859013,0.5183937451434697,-13.56490317231561
796,River_795,Brazil,South America,9192015,13729166,13260.949998527292,15270.71423753966,1625.0957082019195,4207.946625422532,963.9059770812121,1503.5560018764877,305.0321134593322,197.2751234060608,1983.2708714112127,171195.0076254644,35.36642549603756,53.554146584411185,13937.598818797207,21891.83072163696,0.9350868896470673,1.0,0.354490279758897,0.5581508684070922,-107.75699005327141
797,River_796,China,Asia,13720737,23548128,8668.578720434776,17007.263219315064,1723.2700864534868,3491.286848691945,909.0097656050613,1328.9746567869365,209.5155991541381,103.65104284493825,395.5717411121084,410718.2101459782,73.15296425430466,81.67321724758341,3279.7822873568416,4163.492315626677,0.6082976137418968,0.9944388987419791,0.4609669924422439,0.6808859593149037,-105.86455630919986
798,River_797,China,Asia,8781489,12007627,12394.450949840262,10534.566645611269,1748.3125572017454,2347.5732575954016,979.1642811044991,1278.6555303386338,136.71447590033043,324.0759401557639,2041.417316939038,293872.758938453,65.63887637468154,73.36708684695536,4654.857020107478,10806.902458685974,0.4981484372345669,0.6965233229357066,0.6821112503244267,0.9550800420579819,187.36146425543345
799,River_798,Philippines,Asia,13621114,18295083,13392.793690161394,24739.882026360243,1520.0853754401899,4785.507204968838,737.2919874121947,2113.741235883361,148.7484205456476,263.3673607865723,151.39127946431717,17268.284253672326,36.721691258169535,49.67928275951268,14131.101662912582,26032.82053926331,0.4098806840028343,0.6107973197073626,0.4804861021149475,0.5651760934613259,114.6189402409247
800,River_799,Bangladesh,Asia,13278056,18867152,6957.647512106335,20651.7251785505,813.4092966251704,7167.572444075873,435.3729565321175,2169.000937213216,117.16552549143312,150.13125167963364,2009.7336954586017,462738.6988782177,72.46666329236957,82.59302732684802,8481.318931262529,10564.448705155093,0.6514003587009167,0.9653622723768347,0.521542459929139,0.7984501982628157,32.96572618820052
801,River_800,Indonesia,Asia,16491311,26018893,14073.65765293354,31968.631355080728,3899.1989238593583,9893.481119631502,1764.9506725800657,3118.174170971558,327.6686248174629,427.65068888195873,1259.116617475692,208882.1428662776,27.980241259259472,35.43207913426809,8901.775430255493,17186.509431278973,0.5926639501334947,0.8871467760921468,0.7171431168452602,0.9514553140344444,99.98206406449583
802,River_801,India,Asia,2583057,3066369,2661.000150270356,3009.5463122897045,339.5026343244258,1042.3968195619052,152.063961783827,469.411234996334,37.56567711021437,40.23186148470255,186.0818772627979,313258.9381258975,34.82131222087314,43.47612221507887,23945.91664790261,43109.960549327305,0.02942606650068924,0.26536315256061194,0.6091440795765586,0.7412859342058388,2.666184374488182
803,River_802,Bangladesh,Asia,14764965,18957862,15883.41233192446,26961.54726723264,4061.871868924991,8843.373928950745,2726.5431674854926,2610.9957931389117,619.3543703481544,140.09855323799695,2204.338065199397,78131.50358590901,71.68848874056167,81.62929857036062,9519.272954537886,11907.391340731247,0.3268787897653196,0.7822242628858253,0.21788318078512292,0.3694650490468043,-479.2558171101574
804,River_803,Philippines,Asia,742624,1322951,653.5959022048643,1542.5540372830656,157.42398513143868,460.36656338196343,90.55285588174034,154.11750243886013,12.090467742740081,18.56023501550131,565.2233055852912,69002.37512978907,21.469803905097123,40.50569164097334,23065.342470360785,29190.16211597989,0.1730845728204018,0.32888476140551925,0.39685605409506214,0.49787327171474743,6.469767272761228
805,River_804,Indonesia,Asia,2423714,4040845,3053.5856532806715,4381.995241693828,633.7843916935087,709.483712133614,330.9640732583999,366.474311237492,90.07130065622927,42.63070787607451,1685.4932672191262,181382.72655265857,52.69239705714411,65.00587750632798,9838.787523646912,21001.29904426049,0.8838761119858818,0.9859611193766518,0.853531563461257,1.0,-47.44059278015476
806,River_805,USA,North America,17546436,22901227,14437.77585997408,15250.863446027319,3219.7610271358894,4877.965383003168,1420.4592588468527,1444.3568818017538,549.6943754955977,341.25553367189826,1439.5507202439983,153460.05200609716,33.24788107858405,48.98404166359106,13283.826019864931,24930.815833937584,0.0737098186722438,0.37858760937608615,0.7759208217276456,1.0,-208.43884182369942
807,River_806,Philippines,Asia,10227874,15319750,14219.940978043736,20700.72073142468,4167.187459381758,7079.781200426876,1626.3450741175698,3470.086426722916,421.4785923158335,359.67618902221767,527.4292514326319,41461.08629187696,67.73271658512134,77.60028829442149,21495.73646555968,42793.926593452765,0.6736333548384608,0.8903028546825394,0.5201059955769785,0.6731853900977597,-61.80240329361584
808,River_807,Bangladesh,Asia,5742136,10284859,7418.950006604536,16387.560081754662,2178.6463582490983,4062.6057439557226,1260.4565911919813,991.9959015477652,292.86034238725,250.23556462856612,1288.0715363940012,351646.8173757987,64.74507979905661,73.54711691770002,21954.634637092855,39469.365073627596,0.21018510362154375,0.6563514563369213,0.49247316427437754,0.7300512738693075,-42.62477775868388
809,River_808,India,Asia,5073872,8502335,7470.22919225795,8394.030660653763,1209.6620932685082,1310.5759391702181,435.48772206596453,556.7403413161035,64.14654822639952,130.319693543298,141.21988204404687,130484.52359570307,61.727187403309316,70.55972976689527,18354.63137349937,45787.886279428785,0.7970839554491036,1.0,0.8304143304397829,0.8932092643568352,66.17314531689848
810,River_809,India,Asia,17282450,19292841,11657.97162073198,30629.03928537081,2007.234375714993,9620.57743028858,904.1279840158072,5156.738987876014,352.27707535753916,819.3236311619692,1420.4055200282844,314691.1054918203,76.09008813051412,84.94124944203249,15475.609634426304,25103.548101409688,0.21693318018241947,0.35090131579170514,0.6344976046151642,0.9050189743330563,467.04655580443
